Date,Close,High,Low,Open,Volume
12/23/2020,53.70999908,54.09000015,52.99000168,53.79999924,12671100
12/24/2020,52.88000107,53.625,52.29000092,53.59999847,6316800
12/28/2020,51.97000122,53.13000107,51.56000137,53.02000046,12059000
12/29/2020,52.27000046,52.99000168,51.47000122,52.33000183,10140600
12/30/2020,53.15000153,53.84999847,52.22000122,52.72000122,9518600
12/31/2020,51,53.27999878,51,53.27999878,13282800
1/4/2021,51.13999939,52.31999969,49.63499832,52.22000122,17291800
1/5/2021,54.00999832,54.18999863,50.75999832,51,21403200
1/6/2021,52.47999954,54.06999969,52,53.31000137,17738100
1/7/2021,56.13000107,56.25,53.20000076,53.36999893,23737500
1/8/2021,53.27999878,54.79000092,52.58000183,54.39500046,37999400
1/11/2021,54.59000015,55,52.99000168,53.11000061,23213800
1/12/2021,58.54000092,59.38999939,55,55.5,52128200
1/13/2021,59.40000153,59.88000107,57.52999878,58.54000092,24178500
1/14/2021,56.90999985,60.02999878,56.70000076,60,26561000
1/15/2021,55.52000046,57.90000153,55,57.49000168,23708800
1/19/2021,56.29999924,56.84199905,55,56.38999939,16953700
1/20/2021,56.38000107,57.97999954,55.47000122,57,16904300
1/21/2021,55.79000092,57,55.31399918,56.56999969,13432000
1/22/2021,54.31000137,55.47000122,54.00999832,55.25,19570500
1/25/2021,54.29000092,54.52000046,49.65000153,54.5,40890100
1/26/2021,51.91999817,55.52000046,51.52999878,54.61999893,25677000
1/27/2021,48.11000061,50.86000061,47.15000153,49.97000122,33283400
1/28/2021,51.58000183,52.52000046,49.88000107,50.11999893,28114700
1/29/2021,50.93000031,51.49000168,49.63499832,50.63000107,18743200
2/1/2021,52.75999832,52.90000153,51.34999847,52.11999893,15570900
2/2/2021,56.45999908,58.02999878,54.88999939,55.11000061,30286800
2/3/2021,57.11999893,58.13000107,56.74000168,57.86999893,13519000
2/4/2021,57.84999847,57.84999847,56.11000061,56.45000076,13841600
2/5/2021,58.58000183,58.70800018,57.36999893,58.15999985,15729200
2/8/2021,59.29000092,60.11000061,58.68999863,59.70000076,18403700
2/9/2021,59.61000061,61.06000137,58.61999893,58.90999985,23510700
2/10/2021,63.18000031,63.5,60.79999924,62,36972900
2/11/2021,60.70999908,64.05000305,60.39500046,63.25,41363400
2/12/2021,60.63000107,60.93000031,59.31499863,60.11999893,14607800
2/16/2021,60.52000046,61.31000137,59.84000015,61.02000046,15413100
2/17/2021,60.81000137,60.95000076,58.95000076,60.33000183,12670000
2/18/2021,59,60.29000092,58.22999954,60,15135600
2/19/2021,58.38999939,60.45700073,58.11299896,58.36000061,28097000
2/22/2021,55.31000137,58.09999847,54.81600189,57.75999832,25565400
2/23/2021,56,56.36999893,51.88999939,53.5,23947500
2/24/2021,53.90999985,55.15000153,53.65999985,54.95000076,24627000
2/25/2021,51.45000076,54.59999847,50.86000061,54.58000183,27049100
2/26/2021,51.75,52.75,50.61000061,52.06999969,16349800
3/1/2021,54.40000153,54.75999832,53.29999924,53.66999817,18481100
3/2/2021,54.65000153,55.61999893,54.18899918,55.54000092,15199500
3/3/2021,56.11000061,57.79999924,54.65000153,55.93000031,28485400
3/4/2021,53.06999969,57.15999985,51.61000061,55.75,27409600
3/5/2021,55.54000092,55.83000183,50.81000137,54.27999878,31576200
3/8/2021,53.20000076,56.45000076,52.88999939,55.5,19912100
3/9/2021,55.25,56.15000153,54.72000122,56,17192900
3/10/2021,57.68000031,58.90000153,56.27000046,57.20999908,27997000
3/11/2021,58.95000076,59.47999954,58.22000122,58.79999924,17293800
3/12/2021,60.34999847,60.59000015,57.61999893,58.97000122,14839300
3/15/2021,60.18999863,60.52999878,59.11999893,60.34999847,14985000
3/16/2021,58.84999847,61.02000046,58.38000107,59.99000168,12885700
3/17/2021,56.36000061,57.56999969,55.54000092,57.06999969,25509900
3/18/2021,55.68999863,57.47999954,55.20999908,56.63000107,15737000
3/19/2021,57.08000183,57.18000031,54.34000015,55.47999954,17396300
3/22/2021,55.68999863,57.61000061,55.47000122,57.25,14149400
3/23/2021,53.49000168,55.63000107,53.11000061,55.63000107,14513500
3/24/2021,52.56999969,54.95999908,52.54000092,54.45999908,13700800
3/25/2021,53.88999939,54.27999878,51.79999924,52,13210700
3/26/2021,54.70999908,55.25,53.52000046,54.40999985,13528200
3/29/2021,53.34999847,54.79999924,52.84999847,54.79999924,9724800
3/30/2021,53.45999908,54.11999893,52.63999939,52.99000168,9497200
3/31/2021,54.50999832,55.18000031,53.58000183,53.95999908,14760500
4/1/2021,57.59999847,57.63000107,54.81000137,55.61000061,18703400
4/5/2021,57.40000153,58.41999817,56.63999939,58.09999847,13490200
4/6/2021,58.04999924,58.99000168,57.15999985,57.34000015,13579200
4/7/2021,56.88999939,58.13000107,55.95000076,58.02000046,12921900
4/8/2021,57.83000183,57.93999863,56.54000092,56.65000153,9498500
4/9/2021,57.68000031,57.88000107,56.40000153,57.31999969,10228500
4/12/2021,59.43999863,60.77000046,58.75,59.04999924,36041300
4/13/2021,60.63999939,61.00999832,58.52999878,59.65000153,21006100
4/14/2021,59.22999954,61.5,59.18000031,60.11000061,18959800
4/15/2021,60.74000168,61.09000015,59.54999924,59.88000107,17500200
4/16/2021,60.34999847,60.84999847,59.54000092,60.74000168,11856100
4/19/2021,57.84999847,60.22000122,57.52000046,60,16956900
4/20/2021,55.47999954,58.11999893,55.24399948,58,19081100
4/21/2021,55.77000046,56.20000076,54.61000061,55,11523900
4/22/2021,56.27999878,57.21900177,55.18999863,55.84999847,16936200
4/23/2021,57.93000031,57.95000076,56.38999939,56.56000137,8758800
4/26/2021,57.61000061,58.36000061,57.33000183,58.04999924,8361600
4/27/2021,57.15999985,58.40000153,57.04999924,58.31999969,12926800
4/28/2021,58.43999863,58.47999954,56.65999985,56.88000107,9269700
4/29/2021,54.93000031,59.22000122,53.11000061,59,43408000
4/30/2021,54.77000046,55.65000153,54.11000061,54.29999924,16736600
5/3/2021,54.84999847,56.13000107,54.84000015,55.11999893,13903300
5/4/2021,52.99000168,54.72000122,52.00999832,54.52000046,19336600
5/5/2021,51.18000031,54.06999969,50.63000107,53.86999893,43970500
5/6/2021,46.65000153,49.81000137,45.72000122,48.38999939,79242400
5/7/2021,47.02999878,48.59999847,46.53499985,47.22000122,27933900
5/10/2021,45.79000092,47.84999847,45.59999847,47.70999908,28309800
5/11/2021,46.20999908,46.79000092,44.18199921,44.5,29106900
5/12/2021,43.81000137,46.10499954,43.16999817,45.90000153,32117400
5/13/2021,44.47999954,46.09999847,43.56000137,44.99000168,36205100
5/14/2021,47.41999817,47.70999908,44.84999847,45.02999878,25323300
5/17/2021,47.50999832,47.93999863,46.50999832,47.24000168,17475300
5/18/2021,49.16999817,50.29000092,48.52500153,49.66999817,28244400
5/19/2021,49.47000122,49.83000183,47.36999893,47.52999878,16517500
5/20/2021,49.33000183,49.95000076,48.75999832,49.56999969,18822300
5/21/2021,48.81999969,49.95000076,48.75999832,49.56999969,20013200
5/24/2021,50.02999878,50.40000153,48.84999847,49.33000183,16768400
5/25/2021,50.45999908,51.59000015,50.43999863,50.74000168,16930900
5/26/2021,51.11999893,51.36000061,49.75999832,50.31999969,16393700
5/27/2021,50.70999908,51.68999863,48.72000122,51.43999863,51346000
5/28/2021,50.83000183,51.74000168,50.47000122,50.67499924,14226800
6/1/2021,50.97999954,51.65999985,49.84000015,51.61999893,16583800
6/2/2021,50.79000092,51.40999985,50.54999924,51.18999863,13484200
6/3/2021,48.70000076,50.5,48.52999878,50.43000031,14712900
6/4/2021,50.18000031,50.22000122,49.06999969,49.56000137,10409800
6/7/2021,50.75999832,51.22000122,49.75,50.49000168,16466200
6/8/2021,49.88000107,51.40000153,48.65999985,50.70000076,19672700
6/9/2021,49.13999939,50.16999817,49.11000061,50,12615200
6/10/2021,49.54999924,49.89500046,48.42499924,49.68999863,14926500
6/11/2021,50.00999832,50.36000061,49.53499985,50.02999878,12127100
6/14/2021,50.77000046,51.49000168,49.56000137,50.06000137,15437300
6/15/2021,49.29999924,49.95500183,49.09000015,49.54999924,20358600
6/16/2021,48.88999939,49.65999985,48.29000092,49.34999847,18975800
6/17/2021,49.70000076,49.83499908,48.31000137,48.95999908,18911400
6/18/2021,49.70000076,50.38999939,48.77500153,49.31000137,20633500
6/21/2021,48.11999893,49.86000061,47.90000153,49.72000122,30752200
6/22/2021,49.04999924,49.34000015,47.75,48.29999924,19472500
6/23/2021,50.50999832,50.77000046,49.00999832,49.06000137,19843300
6/24/2021,50.81999969,51.54999924,50.22000122,51.29999924,12403300
6/25/2021,51.72999954,51.83000183,50.52999878,51.18000031,25727800
6/28/2021,51.11000061,52.36000061,50.36500168,51.75,22518000
6/29/2021,50.75999832,51.29999924,50.24000168,51,14104200
6/30/2021,50.11999893,51.13000107,49.70999908,51.02000046,18069400
7/1/2021,50.59000015,51.59999847,50.02000046,50.88000107,17727600
7/2/2021,51.70999908,51.82500076,50.38999939,50.56999969,13690400
7/6/2021,50.79999924,52.02999878,50.40000153,50.59999847,21357800
7/7/2021,48.68000031,51.02999878,48.54000092,50.79999924,24559500
7/8/2021,47.54999924,48.20999908,46.56999969,47.15999985,24930200
7/9/2021,49.06999969,49.25,47.70999908,47.84000015,15401000
7/12/2021,48.40999985,49.29000092,48.09000015,48.86999893,14142300
7/13/2021,48.08000183,48.59000015,47.75,48.49000168,11283600
7/14/2021,47.15000153,48.59000015,47.11000061,48.27999878,15837000
7/15/2021,46.41999817,47.45999908,46.15000153,46.86000061,17225300
7/16/2021,46.18999863,47.09000015,46.00999832,46.40000153,18224500
7/19/2021,45.56000137,45.74700165,44.43500137,45,20890600
7/20/2021,46.31999969,46.65999985,45.06999969,45.45999908,13851400
7/21/2021,47.52000046,47.93999863,46.34999847,46.52999878,14953700
7/22/2021,47.56999969,48.16999817,47.24000168,47.70000076,11560800
7/23/2021,47.45999908,47.68999863,46.77999878,47.61000061,9540700
7/26/2021,46.81000137,47.59999847,46.36999893,47.04000092,12498000
7/27/2021,45.81999969,46.65999985,44.76499939,46.54000092,16874200
7/28/2021,46.13999939,46.96300125,45.81000137,45.88000107,19510300
7/29/2021,44.68999863,45.20999908,44,44.11999893,51033700
7/30/2021,43.45999908,44.72999954,43.34000015,44.38000107,22194900
8/2/2021,43.49000168,44.29000092,43.44499969,44.09999847,26579900
8/3/2021,42.79000092,43.68000031,41.61999893,43.56000137,37622200
8/4/2021,41.81000137,42.81999969,41.36999893,42.70000076,42969100
8/5/2021,43.06999969,44.65000153,40.15000153,40.5,60871500
8/6/2021,44.27999878,44.93500137,43.65000153,43.74000168,25514900
8/9/2021,43.25,44.27000046,43.20999908,44.18999863,19238400
8/10/2021,43.5,44.24000168,43.25,43.70000076,26675200
8/11/2021,43.08000183,43.5,42,43.40999985,21766100
8/12/2021,42.72999954,42.96500015,42.18000031,42.86000061,16549100
8/13/2021,42.22000122,43.02999878,42.20000076,42.79999924,8598800
8/16/2021,41.5,41.79000092,40.86000061,41.75999832,19223500
8/17/2021,41,41.47999954,40.58000183,41,20364400
8/18/2021,40.88000107,41.52999878,40.79999924,40.97000122,13682300
8/19/2021,39.86000061,40.59999847,39.50999832,40.27999878,22471400
8/20/2021,39.95000076,40.08000183,39.24000168,39.68999863,18080700
8/23/2021,41,41.08000183,38.84000015,39,33901300
8/24/2021,40.16999817,41.20999908,39.97000122,41.09999847,44872800
8/25/2021,41.54999924,42.11000061,40.04000092,40.43999863,26498400
8/26/2021,40.61999893,41.93999863,40.54000092,41.49000168,17473400
8/27/2021,40.68999863,41.31000137,40.5,40.52999878,13612500
8/30/2021,39.59000015,40.74000168,39.11000061,40.58000183,29516300
8/31/2021,39.13999939,40.27500153,39.125,39.81000137,26396000
9/1/2021,40.61999893,41.66500092,39.86999893,39.97999954,27788600
9/2/2021,41.40000153,41.86000061,40.53699875,40.75,20645400
9/3/2021,40.31999969,41.57500076,40.22999954,41.22000122,15444900
9/7/2021,40.95000076,41.08000183,40.31000137,40.49000168,15708600
9/8/2021,40.06999969,41.34000015,39.83000183,40.84999847,16219900
9/9/2021,40.34999847,40.95000076,39.84000015,40.09999847,14260300
9/10/2021,39.88999939,40.83000183,39.86500168,40.61999893,14230600
9/13/2021,40.06999969,41.18999863,39.25999832,40.25999832,28868800
9/14/2021,39.00999832,40.09999847,38.54999924,39.90000153,36717300
9/15/2021,38.47999954,39,38.08000183,39,30368800
9/16/2021,39.52000046,39.66999817,38.09000015,38.29999924,25374000
9/17/2021,39.75,40.22499847,39.29000092,39.90000153,32165000
9/20/2021,39.79000092,40.22000122,38.72999954,38.88000107,35417600
9/21/2021,44.36000061,45,42.18000031,42.34000015,106631700
9/22/2021,44.86999893,46.61999893,44.61000061,44.90000153,56455100
9/23/2021,45.47999954,45.84000015,44.70999908,45.34999847,26232800
9/24/2021,46.63000107,47.04499817,45.29100037,45.45999908,29458300
9/27/2021,47.25,47.43000031,46.18999863,46.77000046,23034800
9/28/2021,45.97999954,47,45.75999832,46.70000076,23707900
9/29/2021,44.52000046,46.52999878,44.29999924,46,24599500
9/30/2021,44.79999924,45.36500168,43.86000061,44.70999908,16650600
10/1/2021,47.04999924,47.25,45.79000092,45.91500092,25428300
10/4/2021,45.72000122,46.83000183,45.20000076,46.47000122,21588200
10/5/2021,45.61000061,46.08000183,45.34500122,45.90999985,12433900
10/6/2021,47.00999832,47.18000031,45,45.33000183,24868700
10/7/2021,47.90999985,48.23799896,46.88999939,47.63999939,25961600
10/8/2021,47.77000046,48.88000107,47.60499954,48.08000183,17980400
10/11/2021,46.29000092,47.86999893,46.27999878,47.70000076,16336800
10/12/2021,46.72000122,47.04999924,46.15499878,46.33000183,12404200
10/13/2021,46.40999985,47,45.93999863,46.25999832,13754400
10/14/2021,47.27999878,47.93999863,46.84000015,46.97999954,18514000
10/15/2021,48.36000061,48.84000015,47.34000015,47.90999985,20581700
10/18/2021,47.06999969,47.95000076,46.75,47.68000031,19806700
10/19/2021,47.04999924,47.68999863,46.74000168,47.20000076,16500200
10/20/2021,46,47.54000092,45.93000031,47.15000153,15570900
10/21/2021,46.47000122,47.54000092,45.52000046,45.97000122,15741000
10/22/2021,45.50999832,46.5,45.22999954,46,19259200
10/25/2021,45.72000122,46.06999969,45.01699829,45.66999817,12955500
10/26/2021,46.02000046,47.68999863,45.86000061,46.27999878,19491800
10/27/2021,44.72999954,46.54999924,44.16500092,46.47000122,26999800
10/28/2021,44.61999893,45.41199875,44.38299942,45,14768800
10/29/2021,43.81999969,44.79999924,43.56999969,44.49000168,18283200
11/1/2021,44.36000061,45.02500153,43.65000153,44.06999969,20983900
11/2/2021,42.88999939,44.34999847,42.33100128,44.34000015,28002600
11/3/2021,45.72000122,46.25999832,44.70999908,45.33000183,38499600
11/4/2021,45.27000046,46.52999878,44.99000168,45.54000092,31903000
11/5/2021,47.18999863,48.74000168,46.61000061,47.5,45641500
11/8/2021,45.88999939,47.64500046,45.81999969,47.08000183,25257900
11/9/2021,45.50999832,45.97999954,43.68000031,45.90999985,33588900
11/10/2021,43.38000107,45.25,42.59999847,44.90000153,33712200
11/11/2021,43.27999878,43.72000122,42.43999863,43.31999969,27307800
11/12/2021,45.11999893,45.13000107,43.56999969,43.56999969,29804600
11/15/2021,43.61000061,45.25999832,43.56000137,45.11000061,19690000
11/16/2021,45.75999832,46.65999985,44.86100006,45.54000092,46219700
11/17/2021,44.11000061,45.63999939,43.90000153,45.36000061,25036400
11/18/2021,45,45.32500076,43.57500076,44.52999878,27839900
11/19/2021,44.22999954,44.72000122,43.5,43.93000031,21465500
11/22/2021,42.59999847,44.40000153,41.80500031,43.95999908,31355200
11/23/2021,42.68000031,43.13999939,41.59999847,42.38000107,18099400
11/24/2021,42.08000183,42.36999893,41.24000168,42,17118200
11/26/2021,40.52000046,40.61999893,38.77000046,39.61000061,35453600
11/29/2021,39.70000076,41.25,38.77999878,41.06000137,27724400
11/30/2021,38,39.95000076,37.03499985,39.25,55268500
12/1/2021,36.02000046,39.5,35.79999924,39.45000076,47316400
12/2/2021,38.11999893,38.39500046,36.45000076,36.54999924,32267000
12/3/2021,35.84999847,37.84000015,35.25999832,37.41999817,47392700
12/6/2021,38.49000168,38.68999863,35.43999863,35.95000076,36689200
12/7/2021,38.08000183,40.22000122,37.75999832,39.40000153,40443300
12/8/2021,38.81000137,39.40999985,38.00999832,38.29999924,29688600
12/9/2021,37.54000092,38.70000076,37.47499847,38.43999863,22994800
12/10/2021,36.66999817,37.86999893,36.61000061,37.40999985,25760600
12/13/2021,35.72999954,36.30799866,34.88000107,36.18000031,38394700
12/14/2021,37.25999832,38.45000076,35.20999908,35.25,45491700
12/15/2021,37.83000183,38.375,36.24000168,36.90999985,37612600
12/16/2021,37.70000076,38.57699966,37.125,38.25,31478400
12/17/2021,39.68000031,40,36.74000168,37.20000076,51048100
12/20/2021,39.70000076,40.14899826,38.08000183,38.45000076,28153700
12/21/2021,41.97000122,42.08000183,39.81999969,39.81999969,28385200
12/22/2021,43.02000046,43.22999954,41.45000076,41.95000076,27675700
12/23/2021,43.90999985,44.34999847,42.75999832,43.02999878,21763400
12/27/2021,42.95999908,44.24000168,42.81999969,43.43999863,28285000
12/28/2021,42.54000092,43.74000168,42.29999924,42.59999847,21481000
12/29/2021,42.45999908,42.93000031,41.81499863,42.72000122,15908600
12/30/2021,42.65999985,43.34000015,42.20000076,42.29000092,13516300
12/31/2021,41.93000031,43.11999893,41.93000031,42.52999878,13746900
1/3/2022,43.95000076,44.40499878,41.88999939,42.47999954,26089000
1/4/2022,44.41999817,44.79999924,42.58000183,44.22999954,30845300
1/5/2022,43.24000168,45.90000153,42.86000061,44.29000092,28498700
1/6/2022,42.02999878,44.08000183,40.97000122,43.11000061,32434300
1/7/2022,41.50999832,42.65000153,41.20000076,42,24875800
1/10/2022,42.59999847,42.81000137,40.15999985,41.47999954,29783800
1/11/2022,43.61999893,44.16999817,42.18999863,42.36000061,22161000
1/12/2022,43.04000092,44.09999847,42.53499985,43.99000168,18993900
1/13/2022,42.86999893,43.91999817,42.72499847,43.34000015,17190100
1/14/2022,41.50999832,42.72000122,40.35499954,42.40000153,25817800
1/18/2022,38.40999985,40.95999908,38.36999893,40.95999908,36873700
1/19/2022,37.86000061,38.88999939,37.11500168,38.20999908,35552500
1/20/2022,37.81999969,39.63999939,37.75,38.29000092,21720100
1/21/2022,35.93999863,37.59999847,35.84500122,37.40999985,41836800
1/24/2022,36.27999878,36.41999817,33.50999832,34.90999985,49261600
1/25/2022,34.81999969,36.09000015,34.51499939,35.47000122,29577000
1/26/2022,34.79999924,36.68000031,34.45000076,36.06999969,29495900
1/27/2022,34.09000015,35.79000092,33.93999863,35.36999893,26086700
1/28/2022,35.20999908,35.22000122,32.81000137,34.16999817,28007100
1/31/2022,37.40000153,37.54000092,35.29999924,35.34000015,22899300
2/1/2022,38.61000061,38.70500183,37.20000076,37.63000107,19669900
2/2/2022,37.16999817,38.61999893,37.02999878,38.52999878,19591100
2/3/2022,34.54000092,36.74000168,34.29999924,36.08000183,32192100
2/4/2022,37.04999924,37.35499954,34.36000061,35,33082100
2/7/2022,37.54000092,39.04999924,36.98500061,36.98500061,30303200
2/8/2022,38.34000015,38.56999969,36.95000076,37.25,25857600
2/9/2022,40.18999863,40.40000153,38.15999985,38.81000137,52614100
2/10/2022,37.75,42.56000137,37.34999847,41,113915000
2/11/2022,35.29000092,38.65000153,34.47999954,37.95999908,72568400
2/14/2022,34.59000015,35.99000168,34.31999969,35.20000076,44556700
2/15/2022,37.09000015,37.20999908,35.11000061,35.43999863,38183500
2/16/2022,36.58000183,37.38999939,36.27000046,36.63000107,33165900
2/17/2022,35.70999908,37.43000031,35.40999985,36.13000107,28432100
2/18/2022,34.68000031,36.32500076,34.66999817,35.52000046,28199900
2/22/2022,33.68000031,35.09999847,33.27999878,34.20999908,28731300
2/23/2022,32.38999939,34.20999908,32.29999924,33.88999939,27254800
2/24/2022,34.86999893,34.95000076,29.70999908,29.96999931,42978100
2/25/2022,34.97999954,35.27199936,34.00999832,34.84000015,23691500
2/28/2022,36.02999878,36.31000137,34.98500061,35.25999832,44865200
3/1/2022,33.88999939,35.59999847,33.65000153,35.45000076,31436200
3/2/2022,34.04000092,34.22000122,32.97000122,34,26112500
3/3/2022,31.71999931,34.29100037,31.41500092,34.22000122,38337600
3/4/2022,29.82999992,31.72999954,29.27000046,31.5,52098700
3/7/2022,28.56999969,31.93799973,28.54999924,31.47999954,60265800
3/8/2022,30.73999977,31.56999969,28.27799988,28.51000023,55014700
3/9/2022,31.5,32.72999954,31.20000076,31.75,33734500
3/10/2022,30.40999985,31.14500046,29.84000015,30.86000061,30785900
3/11/2022,30.76000023,31.38999939,30.42000008,31.29999924,29454700
3/14/2022,29.27000046,30.54999924,28.79999924,30.51000023,41897400
3/15/2022,29.79999924,30.40999985,29.05999947,29.52000046,33060500
3/16/2022,32.61000061,32.63499832,30.27000046,30.53000069,34688800
3/17/2022,32.84999847,32.91999817,31.56999969,32.34000015,27278600
3/18/2022,33.36000061,33.41999817,32.33000183,32.52000046,35827800
3/21/2022,31.97999954,32.81999969,31.25,32.81999969,35200600
3/22/2022,33.34999847,33.59999847,31.84000015,31.93000031,21852800
3/23/2022,33.06000137,33.68000031,32.56999969,32.70999908,19024700
3/24/2022,34.70000076,34.95000076,33.43999863,34.74000168,52533600
3/25/2022,34.06000137,34.91999817,33.54999924,34.54999924,28078800
3/28/2022,34.77000046,34.90999985,33.72999954,34.13999939,22175200
3/29/2022,37.18999863,37.45000076,35.56999969,35.56999969,37969000
3/30/2022,36.58000183,37.0890007,36.20500183,36.65999985,22306500
3/31/2022,35.68000031,36.72999954,35.36999893,36.5,20608700
4/1/2022,35.97999954,36.47999954,35.40000153,35.68000031,16793300
4/4/2022,36.50999832,36.93000031,36.21500015,36.40000153,20217800
4/5/2022,34.95999908,36.61000061,34.72000122,36.34999847,20984200
4/6/2022,33.40999985,34,32.54999924,33.85499954,28854800
4/7/2022,32.27000046,33.34000015,31.02000046,33.34000015,34581000
4/8/2022,32.04999924,32.55099869,31.57999992,31.92000008,17991000
4/11/2022,32.04000092,32.68999863,31.11000061,31.36000061,19680300
4/12/2022,31.98999977,33.09500122,31.70999908,32.40000153,32619800
4/13/2022,32.63000107,33.11000061,31.93000031,32,20186400
4/14/2022,32.68000031,33.46500015,32.63999939,32.86000061,18763000
4/18/2022,31.79000092,32.60499954,31.42000008,32.54999924,24413800
4/19/2022,33.79999924,33.99000168,31.96999931,32.15999985,23319600
4/20/2022,33.20999908,34.31999969,33.18000031,33.99000168,21330500
4/21/2022,31.68000031,34.40999985,31.37000084,34.25,32937100
4/22/2022,30.82999992,32.22499847,30.79999924,31.62000084,22748900
4/25/2022,32.43999863,32.5,30.45999908,30.59000015,29416300
4/26/2022,31.32999992,32.20000076,31,32.04000092,26981900
4/27/2022,30.68000031,31.97999954,30.15999985,31.10000038,30762600
4/28/2022,32.81999969,32.86999893,30.97999954,31,30251600
4/29/2022,31.47999954,33.15000153,31.40999985,32.52000046,24948600
5/2/2022,30.38999939,31.35000038,29.51000023,31.23999977,45651000
5/3/2022,29.46999931,30.59000015,28.85000038,30.14999962,58340700
5/4/2022,28.10000038,28.39999962,25.89999962,27.40999985,115601800
5/5/2022,26.82999992,28.82999992,26.20000076,27.87000084,52804200
5/6/2022,26.06999969,26.84000015,24.75,26.84000015,56575100
5/9/2022,23.04999924,26.06500053,22.79999924,25.40999985,58095900
5/10/2022,23.67000008,24.54999924,22.79999924,23.85000038,47982500
5/11/2022,22.56999969,24.14999962,22.5,23.28000069,51137700
5/12/2022,23.29000092,24.05999947,21.69000053,22.14999962,63999300
5/13/2022,24.38999939,24.87100029,23.68000031,23.87999916,53577600
5/16/2022,23.59000015,24.45999908,23.39999962,24.30999947,27285200
5/17/2022,24.20000076,24.89999962,23.59000015,24.31999969,33859400
5/18/2022,22.45999908,24.18799973,22.34000015,23.97999954,35747300
5/19/2022,23.23999977,23.80999947,22.20000076,22.29000092,36461200
5/20/2022,23.35000038,24.10000038,22.40999985,23.80999947,32104700
5/23/2022,23.78000069,23.82999992,22.70999908,23.31999969,35204800
5/24/2022,21.54999924,23.73999977,21.40999985,23.69000053,40726100
5/25/2022,22.04000092,22.35499954,21.27499962,21.70999908,31270800
5/26/2022,23.10000038,23.28000069,21.92499924,22.14999962,30199400
5/27/2022,23.67000008,24.12999916,23.32999992,23.48999977,29710200
5/31/2022,23.20000076,23.89999962,23.0340004,23.5,33194800
6/1/2022,22.94000053,23.87000084,22.56500053,23.53000069,26383600
6/2/2022,24.73999977,24.82999992,22.94000053,23.06999969,30691100
6/3/2022,24.14999962,24.49500084,23.72500038,24.17000008,24283600
6/6/2022,24.72999954,25.43499947,24.28000069,24.86000061,29834700
6/7/2022,25.29999924,25.70000076,24.06999969,24.20000076,27453700
6/8/2022,25.82999992,26.54999924,25.29999924,25.70000076,31225300
6/9/2022,25.44000053,26.69000053,25.35499954,25.94000053,42063600
6/10/2022,23.71999931,24.97100067,23.64999962,24.79999924,29868000
6/13/2022,21.56999969,22.58499908,21.34300041,22.21999931,33130300
6/14/2022,21.09000015,21.95199966,20.8939991,21.71999931,43006300
6/15/2022,22.03000069,22.38999939,21.23999977,21.34000015,36073700
6/16/2022,20.46999931,21.39999962,20.15500069,21.04000092,55312400
6/17/2022,21.80999947,21.95999908,20.37000084,20.37000084,46728400
6/21/2022,21.76000023,22.45999908,21.69000053,22,35257700
6/22/2022,21.5,22.20999908,21.29999924,21.40999985,32314400
6/23/2022,22.37000084,22.44000053,21.38999939,21.62999916,27010500
6/24/2022,23.03000069,23.19000053,22.29999924,22.47999954,38140100
6/27/2022,22.86000061,23.63999939,22.34499931,23.45000076,27153400
6/28/2022,22.07999992,23.45999908,22.04000092,22.96999931,24350100
6/29/2022,21.46999931,22.14999962,21.07999992,22.11000061,30704800
6/30/2022,20.45999908,21.12599945,19.89500046,21.11000061,30882500
7/1/2022,21.34000015,21.37000084,20.43000031,20.70000076,20693300
7/5/2022,22.52000046,22.54999924,20.82999992,21.17000008,24500300
7/6/2022,21.5,22.07999992,21.31999969,21.5,32689400
7/7/2022,22.73999977,22.75900078,21.61000061,21.63999939,23121900
7/8/2022,22.34000015,22.95999908,21.83200073,22.43000031,20231300
7/11/2022,21.19000053,22.25,21.13999939,21.95000076,17546900
7/12/2022,21.56999969,21.78000069,20.97500038,21.28000069,17373500
7/13/2022,21.5,21.61000061,20.71999931,20.93000031,18994900
7/14/2022,20.64999962,21.46500015,20.5909996,21.25,31561700
7/15/2022,21.67000008,21.78000069,20.76499939,21,24503600
7/18/2022,22.57999992,23.20000076,22.11000061,22.17000008,30935900
7/19/2022,22.67000008,23.07999992,22.19000053,22.75,23148900
7/20/2022,24.12000084,24.21999931,22.80500031,22.88999939,27844600
7/21/2022,24.22999954,24.25,23.60000038,24.02000046,18425400
7/22/2022,23.29999924,24.80999947,23.08499908,24.32999992,20209400
7/25/2022,23.35000038,23.54000092,22.62999916,23.27000046,12923000
7/26/2022,22.54999924,23.14999962,22.45000076,23.14999962,24402800
7/27/2022,23.09000015,23.31999969,22.48999977,23,28384300
7/28/2022,23.30999947,23.42000008,22.13999939,22.88999939,22886100
7/29/2022,23.45000076,23.48500061,22.38999939,23.18000031,29406600
8/1/2022,24.60000038,24.62000084,22.88500023,23.43000031,46960700
8/2/2022,29.25,29.43000031,27.10000038,28.48999977,107926300
8/3/2022,30.19000053,31.43000031,29.36000061,29.71999931,62061200
8/4/2022,31.85000038,32.22999954,29.60000038,29.78000069,55573600
8/5/2022,32.00999832,32.63000107,31.04000092,31.20000076,39963600
8/8/2022,31.85000038,32.95500183,31.65999985,32.33000183,28064900
8/9/2022,31.05999947,31.54999924,30.71999931,31.37000084,27042900
